id,department,category,brand,name,model,condition,priceGHS,priceSource,priceCheckedAt,releaseStatus,releaseDate,sourceUrl,imageSource,galleryImageCount,galleryImages,galleryCheckedAt
"gh-telefonika-apple-iphone-17-51572241367316","phones","Unlocked Smartphones","Apple","Apple iPhone 17 (1SIM) — 256GB / Lavender","I PH 17(1SIM)256LAVEN","New","12390","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17?variant=51572241367316","https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-17-finish-select-lavender-202509_GEO_EMEA?wid=940&hei=1112&fmt=png-alpha&.v=WGdCRlQ0YVlqbTdXTEkxRnVQb0oxcUlHcmZkMUl0cGRrS2JXMzRCZWNFbGUxZTZNR2J3MXhyUEZGV3E0a2FOMW82dGJIRVZNUndyOWVxbHpaUDhyOEtkYzJyNDZucEFPaGl5YjJKbWpsa1ByaGhPYm9zQ2xXbTd5VHZVWklNaVJmbW94YnYxc1YvNXZ4emJGL0IxNFp3","2","https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-17-finish-select-lavender-202509_AV2?wid=724&hei=540&fmt=jpeg&qlt=90&.v=WGdCRlQ0YVlqbTdXTEkxRnVQb0oxcUlHcmZkMUl0cGRrS2JXMzRCZWNFazhoSGozaDhHYjRWeWk3WVBoTXNuNnppRFFUQWNsM2txTVJoMG04WVAwREFYUldRZVYxMHFkRFZrQVZuaWMwSkR4MllpU2FhU1VMNEZndkhvL0N1bFc | https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/iphone-17-finish-select-lavender-202509_GEO_EMEA?wid=940&hei=1112&fmt=png-alpha&.v=WGdCRlQ0YVlqbTdXTEkxRnVQb0oxcUlHcmZkMUl0cGRrS2JXMzRCZWNFbGUxZTZNR2J3MXhyUEZGV3E0a2FOMW82dGJIRVZNUndyOWVxbHpaUDhyOEtkYzJyNDZucEFPaGl5YjJKbWpsa1ByaGhPYm9zQ2xXbTd5VHZVWklNaVJmbW94YnYxc1YvNXZ4emJGL0IxNFp3","2026-09-24"
"gh-telefonika-apple-iphone-17-pro-1sim-51420813328660","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro (1SIM) — 256GB / Orange","I PH 17PRO(1SIM)256OR","New","18390","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-1sim?variant=51420813328660","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Cosmic_Orange.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-1sim-51581946888468","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro (1SIM) — 256GB / Silver","","New","18390","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-1sim?variant=51581946888468","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Silver.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-1sim-51561209495828","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro (1SIM) — 512GB / Deep Blue","I PH 17PRO(1SIM)512BU","New","22490","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-1sim?variant=51561209495828","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Deep_Blue.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-1sim-51561209528596","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro (1SIM) — 512GB / Orange","I PH 17PRO(1SIM)512OR","New","22490","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-1sim?variant=51561209528596","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Cosmic_Orange.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-1sim-51581946921236","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro (1SIM) — 512GB / Silver","I PH 17PRO(1SIM)512SV","New","22490","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-1sim?variant=51581946921236","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Silver.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-1sim-52267792040212","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro (1SIM) — 1TB / Deep Blue","","New","24900","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-1sim?variant=52267792040212","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Deep_Blue.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-1sim-52267792072980","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro (1SIM) — 1TB / Orange","","New","24900","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-1sim?variant=52267792072980","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Cosmic_Orange.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-1sim-52267792105748","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro (1SIM) — 1TB / Silver","","New","24900","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-1sim?variant=52267792105748","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Silver.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51391076892948","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 256GB / Cosmic Orange","I PH 17PMX(1SIM)256OR","New","20990","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51391076892948","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Cosmic_Orange.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51420688515348","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 256GB / Silver","I PH 17PMX(1SIM)256SV","New","20990","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51420688515348","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Silver.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51301360730388","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 512GB / Deep Blue","I PH 17PMX(1SIM)512BU","New","23990","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51301360730388","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Deep_Blue.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51391076925716","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 512GB / Cosmic Orange","I PH 17PMX(1SIM)512OR","New","23990","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51391076925716","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Cosmic_Orange.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51420688548116","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 512GB / Silver","I PH 17PMX(1SIM)512SV","New","23990","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51420688548116","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Silver.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51420688580884","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 1TB / Deep Blue","I PH 17PMX(1SIM)1TBBU","New","27900","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51420688580884","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Deep_Blue.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51420688613652","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 1TB / Cosmic Orange","I PH 17PMX(1SIM)1TBOR","New","27900","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51420688613652","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Cosmic_Orange.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51420688646420","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 1TB / Silver","I PH 17PMX(1SIM)1TBSV","New","27900","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51420688646420","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Silver.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51420688679188","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 2TB / Deep Blue","I PH 17PMX(1SIM)2TBBU","New","33900","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51420688679188","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Deep_Blue.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51420688711956","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 2TB / Cosmic Orange","I PH 17PMX(1SIM)2TBOR","New","33900","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51420688711956","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Max_Cosmic_Orange.jpg?v=1772210609","0","",""
"gh-telefonika-apple-iphone-17-pro-max-1sim-51420688744724","phones","Unlocked Smartphones","Apple","Apple iPhone 17 Pro Max (1SIM) — 2TB / Silver","","New","33900","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/apple-iphone-17-pro-max-1sim?variant=51420688744724","https://cdn.shopify.com/s/files/1/0952/4147/0228/files/iPhone_17_Pro_Silver.jpg?v=1772210609","0","",""
"gh-telefonika-samsung-galaxy-s26-ultra-52002212282644","phones","Unlocked Smartphones","Samsung","Samsung Galaxy S26 Ultra — 12GB+256GB / Black","S948 S26U(12+256GB)BK","New","14899","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/samsung-galaxy-s26-ultra?variant=52002212282644","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993324?$product-details-jpg$","6","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993324?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993325?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993326?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993335?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993336?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993340?$product-details-jpg$","2026-09-24"
"gh-telefonika-samsung-galaxy-s26-ultra-52002212348180","phones","Unlocked Smartphones","Samsung","Samsung Galaxy S26 Ultra — 12GB+256GB / Blue","S948 S26U(12+256GB)BU","New","14899","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/samsung-galaxy-s26-ultra?variant=52002212348180","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992890?$product-details-jpg$","6","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992890?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992891?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992892?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992884?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992885?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992889?$product-details-jpg$","2026-09-24"
"gh-telefonika-samsung-galaxy-s26-ultra-52002212479252","phones","Unlocked Smartphones","Samsung","Samsung Galaxy S26 Ultra — 12GB+256GB / White","S948 S26U(12+256GB)WH","New","14899","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/samsung-galaxy-s26-ultra?variant=52002212479252","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994233?$product-details-jpg$","6","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994233?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994234?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994235?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994244?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994245?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994249?$product-details-jpg$","2026-09-24"
"gh-telefonika-samsung-galaxy-s26-ultra-52002212675860","phones","Unlocked Smartphones","Samsung","Samsung Galaxy S26 Ultra — 12GB+512GB / Light Violet","S948 S26U(12+512GB)VI","New","17299","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/samsung-galaxy-s26-ultra?variant=52002212675860","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzvaxaa-550993899?$product-details-jpg$","6","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzvaxaa-550993899?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzvaxaa-550993900?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzvaxaa-550993901?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzvaxaa-550993910?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzvaxaa-550993911?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzvaxaa-550993915?$product-details-jpg$","2026-09-24"
"gh-telefonika-samsung-galaxy-s26-ultra-52002212544788","phones","Unlocked Smartphones","Samsung","Samsung Galaxy S26 Ultra — 12GB+512GB / Black","S948 S26U(12+512GB)BK","New","17299","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/samsung-galaxy-s26-ultra?variant=52002212544788","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993324?$product-details-jpg$","6","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993324?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993325?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993326?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993335?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993336?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzkaxaa-550993340?$product-details-jpg$","2026-09-24"
"gh-telefonika-samsung-galaxy-s26-ultra-52002212610324","phones","Unlocked Smartphones","Samsung","Samsung Galaxy S26 Ultra — 12GB+512GB / Blue","S948 S26U(12+512GB)BU","New","17299","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/samsung-galaxy-s26-ultra?variant=52002212610324","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992890?$product-details-jpg$","6","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992890?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992891?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992892?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992884?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992885?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948ulbaxaa-550992889?$product-details-jpg$","2026-09-24"
"gh-telefonika-samsung-galaxy-s26-ultra-52002212741396","phones","Unlocked Smartphones","Samsung","Samsung Galaxy S26 Ultra — 12GB+512GB / White","S948 S26U(12+512GB)WH","New","17299","Telefonika Ghana","2026-09-24","","","https://telefonika.com/products/samsung-galaxy-s26-ultra?variant=52002212741396","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994233?$product-details-jpg$","6","https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994233?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994234?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994235?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994244?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994245?$product-details-jpg$ | https://images.samsung.com/is/image/samsung/p6pim/us/s2602/gallery/us-galaxy-s26-ultra-s948-sm-s948uzwaxaa-550994249?$product-details-jpg$","2026-09-24"
